OrderID,OrderDate,ProductID,CustomerID,BranchID,Quantity,Revenue,Profit,Channel
2025-Q1-00027,2025-01-24,WM-PANA-11,C079,B16,2,20402000.0,3408000.0,Offline
2025-Q1-00028,2025-03-08,AC-1HP-CS,C100,B06,1,9569000.0,1610000.0,Offline
2025-Q1-00029,2025-02-18,KTL-PANA-20,C041,B05,1,896000.0,119000.0,Offline
2025-Q1-00030,2025-01-25,MW-SHARP-23,C025,B05,1,2406000.0,332000.0,Online
2025-Q1-00031,2025-03-12,RC-SHARP-20,C025,B05,2,3583000.0,440000.0,Online
2025-Q1-00032,2025-02-23,VAC-PANA-16,C092,B12,1,2406000.0,303000.0,Offline
2025-Q1-00033,2025-01-27,AC-15HP-CS,C057,B05,2,21199000.0,2781000.0,Offline
2025-Q1-00034,2025-03-13,WH-ARIST-30,C065,B18,2,6596000.0,873000.0,Offline
2025-Q1-00035,2025-03-25,VAC-PANA-16,C086,B02,2,4830000.0,824000.0,Online
2025-Q1-00036,2025-02-20,VAC-PANA-16,C068,B16,1,2588000.0,445000.0,Offline
2025-Q1-00037,2025-03-24,AIR-PURI-40,C068,B07,1,4366000.0,558000.0,Online
2025-Q1-00038,2025-03-20,AIR-PURI-60,C098,B18,2,16644000.0,2096000.0,Online
2025-Q1-00039,2025-02-08,WH-ARIST-30,C097,B02,1,3259000.0,451000.0,Online
2025-Q1-00040,2025-02-08,WM-PANA-11,C033,B13,2,20379000.0,3044000.0,Offline
2025-Q1-00041,2025-01-26,FAN-ASIA-40,C041,B18,1,546000.0,74000.0,Offline
2025-Q1-00042,2025-01-17,MW-PANA-25,C046,B16,1,3237000.0,576000.0,Offline
2025-Q1-00043,2025-02-15,RC-TOSH-18,C076,B01,3,5036000.0,822000.0,Offline
2025-Q1-00044,2025-03-10,WH-ARIST-30,C091,B10,1,3400000.0,589000.0,Offline
2025-Q1-00045,2025-03-13,WH-ROSSI-20,C056,B11,1,2227000.0,398000.0,Offline
2025-Q1-00046,2025-02-27,KTL-PANA-20,C067,B03,1,907000.0,152000.0,Online
2025-Q1-00047,2025-01-15,MW-PANA-25,C091,B01,1,3326000.0,427000.0,Offline
2025-Q1-00048,2025-01-07,RC-SHARP-20,C037,B19,1,1903000.0,288000.0,Offline
2025-Q1-00049,2025-03-02,WM-AQUA-9,C069,B11,2,17597000.0,2685000.0,Offline
2025-Q1-00050,2025-01-25,WH-ARIST-30,C006,B16,2,7051000.0,958000.0,Offline
2025-Q1-00051,2025-01-24,FAN-ASIA-40,C042,B09,2,1224000.0,215000.0,Offline
2025-Q1-00052,2025-03-14,AC-15HP-CP,C078,B19,1,7774000.0,1213000.0,Offline
2025-Q1-00053,2025-03-02,WH-ARIST-30,C088,B05,1,3451000.0,602000.0,Offline
2025-Q1-00054,2025-03-08,KTL-ELUX-17,C083,B12,2,1540000.0,201000.0,Offline
2025-Q1-00055,2025-02-26,AC-1HP-CS,C014,B16,2,16715000.0,2098000.0,Offline
2025-Q1-00056,2025-03-29,WH-ROSSI-20,C053,B01,1,2048000.0,258000.0,Online
2025-Q1-00057,2025-02-07,AC-15HP-CP,C081,B09,2,14579000.0,1821000.0,Online
2025-Q1-00058,2025-01-07,VAC-PANA-16,C097,B02,2,4835000.0,618000.0,Offline
2025-Q1-00059,2025-01-15,KTL-ELUX-17,C017,B09,3,2291000.0,361000.0,Online
2025-Q1-00060,2025-01-28,MW-SHARP-23,C068,B09,1,2294000.0,318000.0,Online
2025-Q1-00061,2025-03-12,RC-TOSH-18,C098,B11,3,4588000.0,780000.0,Offline
2025-Q1-00062,2025-01-05,RC-SHARP-20,C053,B01,1,1871000.0,309000.0,Offline
2025-Q1-00063,2025-01-20,RC-SHARP-20,C036,B19,2,3867000.0,657000.0,Offline
2025-Q1-00064,2025-03-14,WH-ARIST-30,C058,B20,1,3448000.0,588000.0,Offline
2025-Q1-00065,2025-02-26,MW-SHARP-23,C004,B19,1,2123000.0,374000.0,Offline
2025-Q1-00066,2025-02-09,MW-SHARP-23,C090,B17,1,2165000.0,333000.0,Offline
2025-Q1-00067,2025-01-16,WH-ROSSI-20,C035,B13,1,2066000.0,315000.0,Offline
2025-Q1-00068,2025-01-31,MW-PANA-25,C062,B11,1,3359000.0,600000.0,Offline
2025-Q1-00069,2025-02-23,AIR-PURI-60,C081,B20,1,7536000.0,1180000.0,Online
2025-Q1-00070,2025-01-14,MW-SHARP-23,C008,B14,2,4629000.0,782000.0,Offline
2025-Q1-00071,2025-02-24,WM-AQUA-9,C009,B05,2,17260000.0,2344000.0,Online
2025-Q1-00072,2025-02-18,AC-1HP-CS,C025,B05,1,9415000.0,1454000.0,Offline
2025-Q1-00073,2025-01-23,FAN-ASIA-40,C029,B15,2,1340000.0,172000.0,Offline
2025-Q1-00074,2025-01-30,KTL-PANA-20,C015,B10,1,882000.0,125000.0,Offline
2025-Q1-00075,2025-01-04,WH-ROSSI-20,C098,B12,2,3968000.0,560000.0,Online
2025-Q1-00076,2025-02-13,AIR-PURI-40,C026,B10,2,9018000.0,1389000.0,Online
2025-Q1-00077,2025-01-24,AC-15HP-CP,C071,B06,1,7683000.0,1294000.0,Online
2025-Q1-00078,2025-01-04,MW-PANA-25,C090,B01,2,6146000.0,863000.0,Offline
2025-Q1-00079,2025-03-11,MW-SHARP-23,C076,B14,3,6886000.0,1238000.0,Offline
2025-Q1-00080,2025-02-02,WH-ROSSI-20,C100,B17,1,2071000.0,323000.0,Offline
2025-Q1-00081,2025-01-19,AIR-PURI-60,C028,B13,1,7217000.0,927000.0,Offline
2025-Q1-00082,2025-02-06,WH-ROSSI-20,C095,B12,2,4509000.0,644000.0,Online
2025-Q1-00083,2025-02-03,RC-SHARP-20,C023,B04,1,1872000.0,254000.0,Offline
2025-Q1-00084,2025-01-22,AC-1HP-CP,C070,B07,1,6082000.0,800000.0,Online
2025-Q1-00085,2025-02-09,WM-PANA-11,C087,B19,1,11774000.0,1487000.0,Offline
2025-Q1-00086,2025-01-11,KTL-PANA-20,C064,B15,1,947000.0,128000.0,Online
2025-Q1-00087,2025-02-22,AC-1HP-CS,C049,B16,1,10166000.0,1403000.0,Online
2025-Q1-00088,2025-03-29,KTL-PANA-20,C072,B12,3,2507000.0,365000.0,Offline
2025-Q1-00089,2025-03-21,WH-ROSSI-20,C054,B02,1,2207000.0,340000.0,Offline
2025-Q1-00090,2025-03-01,VAC-ELUX-18,C057,B05,1,2400000.0,424000.0,Offline
2025-Q1-00091,2025-02-05,KTL-PANA-20,C040,B04,1,992000.0,165000.0,Online
2025-Q1-00092,2025-01-23,RC-TOSH-18,C055,B15,1,1697000.0,212000.0,Online
2025-Q1-00093,2025-03-30,VAC-ELUX-18,C033,B16,1,2101000.0,316000.0,Offline
2025-Q1-00094,2025-01-14,RC-SHARP-20,C088,B03,1,1730000.0,216000.0,Online
2025-Q1-00095,2025-01-25,AIR-PURI-60,C080,B04,2,14529000.0,1989000.0,Offline
2025-Q1-00096,2025-03-26,AC-15HP-CS,C063,B03,1,11749000.0,1994000.0,Offline
2025-Q1-00097,2025-03-07,MW-PANA-25,C098,B01,1,3315000.0,542000.0,Offline
2025-Q1-00098,2025-02-21,WH-ARIST-30,C089,B07,2,7124000.0,1163000.0,Offline
2025-Q1-00099,2025-02-04,WH-ROSSI-20,C028,B14,2,4460000.0,618000.0,Online
2025-Q1-00100,2025-01-02,RC-SHARP-20,C068,B02,1,2017000.0,270000.0,Online
2025-Q1-00101,2025-02-05,WH-ARIST-30,C068,B04,2,6355000.0,867000.0,Offline
2025-Q1-00102,2025-02-04,AIR-PURI-60,C012,B09,2,14142000.0,2158000.0,Offline
2025-Q1-00103,2025-01-19,FAN-ASIA-40,C072,B12,2,1193000.0,184000.0,Offline
2025-Q1-00104,2025-02-23,AC-15HP-CS,C062,B04,2,23109000.0,3047000.0,Offline
2025-Q1-00105,2025-02-26,KTL-ELUX-17,C080,B19,1,736000.0,116000.0,Offline
2025-Q1-00106,2025-02-21,FAN-ASIA-40,C092,B14,1,588000.0,94000.0,Online
2025-Q1-00107,2025-01-12,AIR-PURI-60,C069,B19,1,6926000.0,901000.0,Offline
2025-Q1-00108,2025-03-04,FAN-PANA-45,C007,B20,2,2140000.0,287000.0,Offline
2025-Q1-00109,2025-01-27,AIR-PURI-40,C073,B06,1,4339000.0,641000.0,Offline
2025-Q1-00110,2025-03-10,WH-ROSSI-20,C003,B19,1,1965000.0,279000.0,Online
2025-Q1-00111,2025-01-30,WM-AQUA-9,C049,B04,2,16052000.0,2667000.0,Online
2025-Q1-00112,2025-02-10,RC-SHARP-20,C028,B09,3,5535000.0,832000.0,Online
2025-Q1-00113,2025-03-05,WH-ROSSI-20,C079,B20,1,2147000.0,270000.0,Offline
2025-Q1-00114,2025-01-18,AIR-PURI-60,C099,B07,2,14223000.0,2150000.0,Online
2025-Q1-00115,2025-02-19,FAN-PANA-45,C036,B08,2,2268000.0,375000.0,Online
2025-Q1-00116,2025-02-14,VAC-PANA-16,C011,B03,1,2539000.0,384000.0,Offline
2025-Q1-00117,2025-03-20,WH-ARIST-30,C100,B06,1,3024000.0,384000.0,Offline
2025-Q1-00118,2025-03-05,FAN-PANA-45,C052,B15,2,2125000.0,258000.0,Online
2025-Q1-00119,2025-03-01,WH-ROSSI-20,C024,B04,1,2177000.0,351000.0,Offline
2025-Q1-00120,2025-03-04,WH-ARIST-30,C075,B02,1,3523000.0,546000.0,Offline
2025-Q1-00121,2025-02-05,AC-1HP-CS,C074,B04,1,8880000.0,1359000.0,Online
2025-Q1-00122,2025-01-13,MW-PANA-25,C004,B12,3,9460000.0,1637000.0,Online
2025-Q1-00123,2025-03-21,RC-TOSH-18,C042,B20,2,3167000.0,390000.0,Online
2025-Q1-00124,2025-03-10,WH-ARIST-30,C061,B19,1,3311000.0,485000.0,Online
2025-Q1-00125,2025-03-10,MW-PANA-25,C074,B20,1,3114000.0,533000.0,Online
2025-Q1-00126,2025-03-06,AC-1HP-CP,C038,B18,1,6018000.0,786000.0,Online
2025-Q1-00127,2025-01-24,WH-ARIST-30,C022,B01,2,7116000.0,1188000.0,Online
2025-Q1-00128,2025-02-25,MW-SHARP-23,C035,B12,1,2199000.0,323000.0,Online
2025-Q1-00129,2025-03-12,AIR-PURI-40,C039,B03,1,4420000.0,659000.0,Offline
2025-Q1-00130,2025-01-23,AC-1HP-CP,C055,B01,1,6015000.0,941000.0,Offline
2025-Q1-00131,2025-03-14,WM-AQUA-9,C067,B15,1,7830000.0,1195000.0,Offline
2025-Q1-00132,2025-02-15,VAC-ELUX-18,C087,B12,1,2156000.0,315000.0,Online
2025-Q1-00133,2025-03-22,WH-ROSSI-20,C063,B16,1,2079000.0,351000.0,Offline
2025-Q1-00134,2025-03-11,AIR-PURI-40,C005,B11,2,9339000.0,1481000.0,Offline
2025-Q1-00135,2025-01-15,VAC-ELUX-18,C018,B02,2,4102000.0,510000.0,Online
2025-Q1-00136,2025-02-02,WH-ARIST-30,C036,B18,1,3472000.0,473000.0,Offline
2025-Q1-00137,2025-02-08,AIR-PURI-60,C043,B04,2,15132000.0,2602000.0,Offline
2025-Q1-00138,2025-01-26,WH-ROSSI-20,C099,B17,2,4310000.0,750000.0,Offline
2025-Q1-00139,2025-03-08,AC-1HP-CS,C022,B10,1,9076000.0,1184000.0,Online
2025-Q1-00140,2025-03-24,AC-1HP-CS,C083,B03,1,9659000.0,1471000.0,Offline
2025-Q1-00141,2025-02-12,WM-PANA-11,C016,B13,2,19732000.0,2579000.0,Offline
2025-Q1-00142,2025-03-22,RC-SHARP-20,C003,B01,1,1973000.0,293000.0,Offline
2025-Q1-00143,2025-01-04,WH-ARIST-30,C036,B06,2,7405000.0,1258000.0,Online
2025-Q1-00144,2025-02-01,WH-ARIST-30,C065,B04,2,7131000.0,1013000.0,Offline
2025-Q1-00145,2025-01-06,MW-SHARP-23,C087,B08,3,6672000.0,1091000.0,Offline
2025-Q1-00146,2025-03-14,KTL-ELUX-17,C085,B16,1,791000.0,108000.0,Online
2025-Q1-00147,2025-01-01,AC-15HP-CP,C047,B10,2,16902000.0,2935000.0,Online
2025-Q1-00148,2025-01-02,VAC-PANA-16,C077,B13,1,2644000.0,363000.0,Offline
2025-Q1-00149,2025-01-13,VAC-PANA-16,C067,B17,1,2535000.0,375000.0,Offline
2025-Q1-00150,2025-01-04,MW-SHARP-23,C044,B03,2,4767000.0,736000.0,Offline
2025-Q1-00151,2025-03-30,AC-1HP-CS,C035,B19,1,8104000.0,1285000.0,Offline
2025-Q1-00152,2025-03-25,AIR-PURI-60,C049,B20,1,7366000.0,1050000.0,Online
2025-Q1-00153,2025-02-05,MW-SHARP-23,C061,B19,1,2271000.0,406000.0,Online
2025-Q1-00154,2025-03-18,AIR-PURI-40,C020,B20,2,9056000.0,1438000.0,Online
2025-Q1-00155,2025-03-14,WH-ARIST-30,C006,B04,1,3433000.0,589000.0,Online
2025-Q1-00156,2025-01-07,WH-ROSSI-20,C090,B06,2,4407000.0,690000.0,Offline
2025-Q1-00157,2025-01-13,RC-TOSH-18,C077,B17,3,4957000.0,670000.0,Online
2025-Q1-00158,2025-03-18,KTL-ELUX-17,C025,B13,1,735000.0,115000.0,Offline
2025-Q1-00159,2025-01-22,FAN-ASIA-40,C052,B03,3,1856000.0,281000.0,Offline
2025-Q1-00160,2025-02-23,VAC-ELUX-18,C057,B02,2,4644000.0,700000.0,Offline
2025-Q1-00161,2025-03-24,VAC-PANA-16,C095,B04,2,5129000.0,839000.0,Offline
2025-Q1-00162,2025-01-22,RC-SHARP-20,C046,B05,1,1871000.0,265000.0,Offline
2025-Q1-00163,2025-03-09,KTL-PANA-20,C069,B18,1,978000.0,124000.0,Online
2025-Q1-00164,2025-01-03,AC-15HP-CS,C018,B08,2,23431000.0,3710000.0,Offline
2025-Q1-00165,2025-03-09,WH-ROSSI-20,C035,B18,1,2167000.0,316000.0,Offline
2025-Q1-00166,2025-02-26,AC-15HP-CP,C091,B05,2,16000000.0,2153000.0,Online
2025-Q1-00167,2025-01-05,KTL-ELUX-17,C082,B19,2,1555000.0,220000.0,Offline
2025-Q1-00168,2025-01-02,WH-ARIST-30,C001,B20,2,6781000.0,1063000.0,Online
2025-Q1-00169,2025-01-05,RC-SHARP-20,C062,B13,1,1876000.0,319000.0,Offline
2025-Q1-00170,2025-03-10,VAC-PANA-16,C024,B13,1,2474000.0,426000.0,Online
2025-Q1-00171,2025-02-23,WM-PANA-11,C009,B13,1,11582000.0,1699000.0,Offline
2025-Q1-00172,2025-01-12,MW-PANA-25,C074,B08,1,3053000.0,539000.0,Offline
2025-Q1-00173,2025-03-30,WH-ROSSI-20,C030,B04,1,2181000.0,315000.0,Offline
2025-Q1-00174,2025-03-04,RC-SHARP-20,C084,B12,1,2129000.0,365000.0,Offline
2025-Q1-00175,2025-01-17,RC-SHARP-20,C020,B11,1,1985000.0,283000.0,Offline
2025-Q1-00176,2025-03-12,VAC-PANA-16,C071,B15,2,5077000.0,809000.0,Offline
2025-Q1-00177,2025-01-26,MW-PANA-25,C038,B05,1,3472000.0,605000.0,Online
2025-Q1-00178,2025-02-19,WH-ROSSI-20,C072,B13,2,4365000.0,716000.0,Offline
2025-Q1-00179,2025-01-13,MW-SHARP-23,C015,B16,1,2441000.0,414000.0,Online
2025-Q1-00180,2025-03-26,VAC-ELUX-18,C083,B20,1,2105000.0,360000.0,Online
2025-Q1-00181,2025-01-19,WH-ROSSI-20,C045,B10,2,4403000.0,592000.0,Online
2025-Q1-00182,2025-02-10,FAN-PANA-45,C082,B01,1,1103000.0,183000.0,Offline
2025-Q1-00183,2025-03-04,AIR-PURI-60,C067,B03,1,7069000.0,1204000.0,Offline
2025-Q1-00184,2025-02-05,WH-ROSSI-20,C086,B10,2,4204000.0,716000.0,Online
2025-Q1-00185,2025-01-13,WM-AQUA-9,C003,B08,1,8957000.0,1193000.0,Offline
2025-Q1-00186,2025-03-30,WH-ARIST-30,C076,B02,1,3423000.0,587000.0,Offline
2025-Q1-00187,2025-01-10,FAN-PANA-45,C006,B04,2,2378000.0,358000.0,Online
2025-Q1-00188,2025-02-14,KTL-PANA-20,C063,B07,1,913000.0,110000.0,Online
2025-Q1-00189,2025-01-31,RC-SHARP-20,C061,B09,1,1898000.0,248000.0,Offline
2025-Q1-00190,2025-01-06,KTL-ELUX-17,C083,B17,1,748000.0,111000.0,Offline
2025-Q1-00191,2025-02-19,MW-PANA-25,C089,B05,1,3019000.0,429000.0,Offline
2025-Q1-00192,2025-01-03,AIR-PURI-40,C016,B14,1,4288000.0,612000.0,Online
2025-Q1-00193,2025-01-29,RC-TOSH-18,C089,B03,1,1548000.0,231000.0,Offline
2025-Q1-00194,2025-03-15,WH-ARIST-30,C051,B18,2,5938000.0,1043000.0,Offline
2025-Q1-00195,2025-02-28,AC-1HP-CP,C084,B06,1,5759000.0,978000.0,Offline
2025-Q1-00196,2025-01-27,MW-PANA-25,C100,B17,1,3613000.0,476000.0,Offline
2025-Q1-00197,2025-01-27,KTL-ELUX-17,C085,B04,2,1562000.0,238000.0,Offline
2025-Q1-00198,2025-02-19,WH-ARIST-30,C050,B10,1,3672000.0,638000.0,Online
2025-Q1-00199,2025-03-23,KTL-PANA-20,C023,B11,1,934000.0,119000.0,Online
2025-Q1-00200,2025-03-03,AIR-PURI-60,C094,B01,2,13769000.0,1838000.0,Offline
2025-Q1-00201,2025-01-03,KTL-ELUX-17,C007,B11,1,817000.0,138000.0,Online
2025-Q1-00202,2025-01-17,MW-PANA-25,C048,B02,1,3190000.0,427000.0,Offline
2025-Q1-00203,2025-03-07,AIR-PURI-60,C080,B19,2,13926000.0,1974000.0,Online
2025-Q1-00204,2025-02-06,FAN-ASIA-40,C064,B11,2,1118000.0,140000.0,Offline
2025-Q1-00205,2025-03-12,RC-TOSH-18,C051,B14,1,1614000.0,274000.0,Offline
2025-Q1-00206,2025-03-07,MW-SHARP-23,C021,B12,1,2357000.0,320000.0,Offline
2025-Q1-00207,2025-01-01,AIR-PURI-60,C081,B11,1,6911000.0,1133000.0,Offline
2025-Q1-00208,2025-01-05,KTL-ELUX-17,C079,B12,1,766000.0,92000.0,Online
2025-Q1-00209,2025-03-27,WM-PANA-11,C023,B02,2,22884000.0,3907000.0,Online
2025-Q1-00210,2025-01-13,AC-1HP-CS,C044,B15,1,9219000.0,1338000.0,Offline
2025-Q1-00211,2025-01-20,AIR-PURI-60,C017,B19,1,7483000.0,1067000.0,Online
2025-Q1-00212,2025-02-23,RC-TOSH-18,C037,B18,1,1563000.0,213000.0,Offline
2025-Q1-00213,2025-01-12,RC-TOSH-18,C042,B09,1,1623000.0,202000.0,Offline
2025-Q1-00214,2025-01-17,KTL-PANA-20,C057,B05,1,894000.0,152000.0,Offline
2025-Q1-00215,2025-02-18,VAC-ELUX-18,C022,B01,1,2171000.0,354000.0,Offline
2025-Q1-00216,2025-02-20,RC-TOSH-18,C095,B19,3,4513000.0,672000.0,Online
2025-Q1-00217,2025-02-11,WH-ARIST-30,C043,B10,1,3402000.0,469000.0,Online
2025-Q1-00218,2025-01-31,MW-PANA-25,C025,B04,1,3136000.0,539000.0,Online
2025-Q1-00219,2025-03-26,WH-ROSSI-20,C067,B12,1,2101000.0,312000.0,Online
2025-Q1-00220,2025-03-12,KTL-ELUX-17,C059,B15,1,762000.0,114000.0,Offline
2025-Q1-00221,2025-01-10,KTL-PANA-20,C014,B15,2,1990000.0,264000.0,Online
2025-Q1-00222,2025-03-26,FAN-ASIA-40,C091,B09,3,1825000.0,231000.0,Online
2025-Q1-00223,2025-01-06,AIR-PURI-60,C096,B15,1,6721000.0,953000.0,Online
2025-Q1-00224,2025-03-27,AC-1HP-CS,C100,B16,2,18475000.0,2217000.0,Online
2025-Q1-00225,2025-03-02,AIR-PURI-40,C084,B16,2,9245000.0,1575000.0,Online
2025-Q1-00226,2025-01-21,MW-SHARP-23,C031,B07,1,2159000.0,371000.0,Offline
2025-Q1-00227,2025-01-13,VAC-PANA-16,C032,B07,1,2476000.0,439000.0,Online
2025-Q1-00228,2025-02-07,KTL-PANA-20,C019,B09,1,810000.0,144000.0,Offline
2025-Q1-00229,2025-03-05,AC-15HP-CP,C008,B08,1,8244000.0,1183000.0,Offline
2025-Q1-00230,2025-03-21,WH-ARIST-30,C092,B12,1,3526000.0,433000.0,Online
2025-Q1-00231,2025-03-05,AC-15HP-CS,C068,B06,1,10923000.0,1547000.0,Offline
2025-Q1-00232,2025-03-18,WM-AQUA-9,C098,B07,2,16554000.0,2392000.0,Offline
2025-Q1-00233,2025-01-17,WH-ROSSI-20,C023,B16,1,2301000.0,329000.0,Offline
2025-Q1-00234,2025-03-27,RC-TOSH-18,C083,B05,1,1677000.0,257000.0,Online
2025-Q1-00235,2025-03-29,AIR-PURI-60,C078,B03,1,6972000.0,1026000.0,Online
2025-Q1-00236,2025-01-01,KTL-ELUX-17,C090,B09,1,765000.0,124000.0,Online
2025-Q1-00237,2025-02-23,AIR-PURI-60,C064,B09,1,7608000.0,937000.0,Online
2025-Q1-00238,2025-01-23,KTL-ELUX-17,C087,B20,3,2060000.0,248000.0,Online
2025-Q1-00239,2025-03-01,KTL-PANA-20,C091,B12,3,2698000.0,406000.0,Online
2025-Q1-00240,2025-02-12,AC-1HP-CS,C045,B18,2,18093000.0,2330000.0,Offline
2025-Q1-00241,2025-03-28,FAN-PANA-45,C094,B08,2,2199000.0,284000.0,Online
2025-Q1-00242,2025-02-21,MW-PANA-25,C089,B17,3,9447000.0,1549000.0,Online
2025-Q1-00243,2025-02-11,MW-SHARP-23,C018,B03,2,4977000.0,865000.0,Online
2025-Q1-00244,2025-01-19,RC-SHARP-20,C055,B04,1,1835000.0,289000.0,Online
2025-Q1-00245,2025-03-06,VAC-ELUX-18,C021,B13,2,4215000.0,577000.0,Offline
2025-Q1-00246,2025-03-09,VAC-PANA-16,C013,B19,2,5104000.0,755000.0,Offline
2025-Q1-00247,2025-01-11,FAN-ASIA-40,C025,B09,2,1231000.0,210000.0,Offline
2025-Q1-00248,2025-03-12,RC-SHARP-20,C025,B10,3,6008000.0,824000.0,Online
2025-Q1-00249,2025-01-11,FAN-ASIA-40,C038,B14,3,1660000.0,222000.0,Offline
2025-Q1-00250,2025-02-03,VAC-ELUX-18,C096,B05,1,2104000.0,293000.0,Online
2025-Q1-00251,2025-01-02,RC-SHARP-20,C092,B02,3,5501000.0,682000.0,Online
2025-Q1-00252,2025-03-12,MW-SHARP-23,C098,B15,1,2511000.0,335000.0,Online
2025-Q1-00253,2025-01-03,WH-ARIST-30,C065,B01,1,3304000.0,493000.0,Offline
2025-Q1-00254,2025-02-21,AIR-PURI-60,C096,B03,1,7160000.0,1262000.0,Online
2025-Q1-00255,2025-03-04,MW-PANA-25,C093,B19,1,3409000.0,575000.0,Online
2025-Q1-00256,2025-03-22,RC-TOSH-18,C065,B03,2,3226000.0,562000.0,Offline
2025-Q1-00257,2025-01-12,AC-1HP-CP,C008,B02,1,6427000.0,1116000.0,Online
2025-Q1-00258,2025-02-23,WH-ROSSI-20,C076,B09,1,2224000.0,274000.0,Offline
2025-Q1-00259,2025-01-10,AC-15HP-CP,C013,B19,1,8592000.0,1536000.0,Offline
2025-Q1-00260,2025-01-01,WH-ROSSI-20,C050,B06,1,2066000.0,321000.0,Online
2025-Q1-00261,2025-01-12,AC-15HP-CS,C096,B15,1,10476000.0,1411000.0,Offline
2025-Q1-00262,2025-01-21,AIR-PURI-60,C093,B05,2,14624000.0,2193000.0,Offline
2025-Q1-00263,2025-03-09,VAC-ELUX-18,C039,B09,2,4277000.0,587000.0,Offline
2025-Q1-00264,2025-01-01,AC-15HP-CP,C056,B15,1,7844000.0,1249000.0,Online
2025-Q1-00265,2025-03-08,AIR-PURI-60,C080,B13,1,7212000.0,1019000.0,Online
2025-Q1-00266,2025-03-05,VAC-PANA-16,C036,B19,2,5054000.0,783000.0,Online
2025-Q1-00267,2025-02-10,RC-TOSH-18,C059,B19,1,1601000.0,213000.0,Online
2025-Q1-00268,2025-02-16,FAN-ASIA-40,C065,B08,2,1228000.0,203000.0,Offline
2025-Q1-00269,2025-01-02,RC-TOSH-18,C005,B13,1,1544000.0,213000.0,Offline
2025-Q1-00270,2025-01-26,RC-TOSH-18,C029,B17,1,1641000.0,274000.0,Online
2025-Q1-00271,2025-01-18,KTL-PANA-20,C038,B11,1,859000.0,131000.0,Offline
2025-Q1-00272,2025-01-21,FAN-PANA-45,C076,B06,1,1074000.0,170000.0,Online
2025-Q1-00273,2025-02-28,FAN-PANA-45,C057,B06,1,931000.0,119000.0,Online
2025-Q1-00274,2025-02-22,AC-1HP-CP,C043,B02,1,6110000.0,751000.0,Offline
2025-Q1-00275,2025-01-20,RC-TOSH-18,C100,B08,1,1450000.0,230000.0,Offline
2025-Q1-00276,2025-03-09,WH-ARIST-30,C054,B20,2,6881000.0,995000.0,Online
2025-Q1-00277,2025-01-18,WH-ARIST-30,C028,B08,1,3571000.0,520000.0,Offline
2025-Q1-00278,2025-01-28,FAN-PANA-45,C024,B12,2,2287000.0,405000.0,Offline
