OrderID,OrderDate,ProductID,CustomerID,BranchID,Quantity,Revenue,Profit,Channel
2025-Q2-00051,2025-04-12,RC-TOSH-18,C056,B20,3,4787000.0,829000.0,Online
2025-Q2-00052,2025-06-06,VAC-PANA-16,C062,B07,2,5130000.0,814000.0,Offline
2025-Q2-00053,2025-04-05,RC-SHARP-20,C100,B10,1,1957000.0,314000.0,Offline
2025-Q2-00054,2025-05-26,AC-1HP-CP,C095,B15,1,6025000.0,778000.0,Offline
2025-Q2-00055,2025-04-15,VAC-PANA-16,C098,B17,2,5145000.0,916000.0,Online
2025-Q2-00056,2025-06-07,AC-15HP-CP,C096,B06,1,7570000.0,1060000.0,Online
2025-Q2-00057,2025-06-10,FAN-PANA-45,C040,B17,2,2426000.0,304000.0,Online
2025-Q2-00058,2025-04-23,AC-1HP-CP,C060,B12,1,5776000.0,921000.0,Online
2025-Q2-00059,2025-04-28,FAN-PANA-45,C036,B04,2,2222000.0,311000.0,Online
2025-Q2-00060,2025-06-17,AIR-PURI-40,C084,B09,1,4402000.0,599000.0,Online
2025-Q2-00061,2025-05-15,AC-1HP-CP,C019,B17,1,5918000.0,1021000.0,Offline
2025-Q2-00062,2025-04-29,AC-1HP-CP,C081,B14,2,11175000.0,1866000.0,Offline
2025-Q2-00063,2025-04-06,VAC-PANA-16,C028,B19,1,2472000.0,349000.0,Offline
2025-Q2-00064,2025-04-09,KTL-PANA-20,C082,B07,3,2705000.0,486000.0,Offline
2025-Q2-00065,2025-06-30,AC-15HP-CP,C091,B19,1,7923000.0,1175000.0,Online
2025-Q2-00066,2025-04-03,AC-1HP-CS,C048,B13,2,19198000.0,3214000.0,Offline
2025-Q2-00067,2025-06-11,AC-15HP-CP,C028,B05,2,15217000.0,2437000.0,Offline
2025-Q2-00068,2025-05-07,AC-1HP-CP,C096,B12,1,6582000.0,1067000.0,Offline
2025-Q2-00069,2025-05-04,AC-1HP-CS,C035,B14,1,9178000.0,1289000.0,Online
2025-Q2-00070,2025-06-05,AC-15HP-CS,C059,B12,1,10404000.0,1423000.0,Online
2025-Q2-00071,2025-05-08,WM-PANA-11,C099,B20,2,22117000.0,3519000.0,Online
2025-Q2-00072,2025-05-25,AC-1HP-CS,C099,B02,1,9071000.0,1229000.0,Online
2025-Q2-00073,2025-05-25,AC-1HP-CS,C006,B06,1,9534000.0,1512000.0,Offline
2025-Q2-00074,2025-04-03,AC-15HP-CP,C095,B07,1,7734000.0,1127000.0,Offline
2025-Q2-00075,2025-04-13,FAN-PANA-45,C022,B11,3,3180000.0,499000.0,Offline
2025-Q2-00076,2025-04-20,WM-AQUA-9,C017,B04,2,16051000.0,2702000.0,Online
2025-Q2-00077,2025-04-05,AIR-PURI-60,C035,B20,2,13211000.0,1673000.0,Offline
2025-Q2-00078,2025-06-15,KTL-PANA-20,C042,B09,2,1763000.0,285000.0,Offline
2025-Q2-00079,2025-05-02,WM-PANA-11,C085,B12,1,11010000.0,1461000.0,Offline
2025-Q2-00080,2025-04-06,VAC-ELUX-18,C019,B04,1,2082000.0,314000.0,Offline
2025-Q2-00081,2025-04-26,VAC-PANA-16,C051,B08,1,2619000.0,332000.0,Offline
2025-Q2-00082,2025-06-14,AIR-PURI-60,C056,B12,1,7331000.0,929000.0,Online
2025-Q2-00083,2025-05-28,MW-PANA-25,C066,B04,1,2965000.0,435000.0,Offline
2025-Q2-00084,2025-05-23,AC-1HP-CS,C074,B19,2,17798000.0,2870000.0,Online
2025-Q2-00085,2025-05-13,KTL-PANA-20,C037,B14,1,889000.0,140000.0,Offline
2025-Q2-00086,2025-06-16,KTL-PANA-20,C003,B14,1,845000.0,106000.0,Online
2025-Q2-00087,2025-04-05,AC-1HP-CS,C013,B12,1,9146000.0,1486000.0,Offline
2025-Q2-00088,2025-06-17,MW-PANA-25,C066,B17,1,3360000.0,465000.0,Offline
2025-Q2-00089,2025-05-18,AC-15HP-CP,C042,B17,1,7459000.0,1095000.0,Online
2025-Q2-00090,2025-06-06,FAN-ASIA-40,C004,B16,2,1136000.0,146000.0,Online
2025-Q2-00091,2025-04-26,KTL-PANA-20,C054,B04,1,927000.0,116000.0,Offline
2025-Q2-00092,2025-04-11,AC-15HP-CS,C045,B20,1,11611000.0,1465000.0,Offline
2025-Q2-00093,2025-04-11,AC-15HP-CP,C064,B06,1,8509000.0,1234000.0,Offline
2025-Q2-00094,2025-06-13,FAN-PANA-45,C055,B04,2,2142000.0,379000.0,Offline
2025-Q2-00095,2025-05-21,FAN-PANA-45,C051,B14,1,1136000.0,167000.0,Online
2025-Q2-00096,2025-05-01,KTL-PANA-20,C076,B10,2,1799000.0,230000.0,Offline
2025-Q2-00097,2025-06-12,KTL-ELUX-17,C077,B11,1,764000.0,101000.0,Offline
2025-Q2-00098,2025-06-27,AC-1HP-CP,C063,B10,2,11400000.0,1746000.0,Offline
2025-Q2-00099,2025-05-07,KTL-ELUX-17,C093,B16,3,2115000.0,360000.0,Offline
2025-Q2-00100,2025-06-15,AC-15HP-CS,C003,B05,1,12662000.0,1899000.0,Offline
2025-Q2-00101,2025-06-02,AC-15HP-CS,C080,B16,1,11899000.0,1517000.0,Online
2025-Q2-00102,2025-06-17,AC-15HP-CP,C004,B20,2,16321000.0,2857000.0,Offline
2025-Q2-00103,2025-04-16,AIR-PURI-60,C073,B12,2,14703000.0,2559000.0,Online
2025-Q2-00104,2025-05-25,MW-SHARP-23,C081,B13,1,2243000.0,341000.0,Online
2025-Q2-00105,2025-04-02,MW-PANA-25,C027,B16,1,3072000.0,480000.0,Offline
2025-Q2-00106,2025-06-24,KTL-ELUX-17,C068,B18,2,1576000.0,204000.0,Offline
2025-Q2-00107,2025-05-25,AIR-PURI-40,C100,B07,1,4194000.0,690000.0,Offline
2025-Q2-00108,2025-04-21,FAN-PANA-45,C044,B04,2,2214000.0,353000.0,Online
2025-Q2-00109,2025-05-26,WH-ROSSI-20,C083,B01,1,2201000.0,323000.0,Online
2025-Q2-00110,2025-05-03,AC-1HP-CS,C013,B06,1,9624000.0,1624000.0,Offline
2025-Q2-00111,2025-04-23,FAN-ASIA-40,C020,B05,2,1161000.0,165000.0,Offline
2025-Q2-00112,2025-06-05,KTL-ELUX-17,C038,B14,1,747000.0,93000.0,Offline
2025-Q2-00113,2025-06-08,AC-15HP-CP,C025,B19,2,16565000.0,2813000.0,Offline
2025-Q2-00114,2025-06-26,FAN-ASIA-40,C071,B17,2,1147000.0,174000.0,Offline
2025-Q2-00115,2025-05-27,FAN-PANA-45,C034,B12,3,3141000.0,454000.0,Offline
2025-Q2-00116,2025-06-27,RC-SHARP-20,C032,B10,3,5260000.0,828000.0,Online
2025-Q2-00117,2025-04-10,AC-1HP-CS,C088,B14,1,8591000.0,1245000.0,Offline
2025-Q2-00118,2025-05-24,AC-1HP-CP,C037,B07,1,5425000.0,863000.0,Offline
2025-Q2-00119,2025-06-21,WH-ARIST-30,C016,B05,1,3247000.0,518000.0,Online
2025-Q2-00120,2025-05-13,WM-AQUA-9,C063,B18,2,17461000.0,2171000.0,Offline
2025-Q2-00121,2025-06-01,KTL-ELUX-17,C024,B09,1,768000.0,124000.0,Online
2025-Q2-00122,2025-04-10,MW-SHARP-23,C082,B17,1,2104000.0,332000.0,Online
2025-Q2-00123,2025-05-01,AC-1HP-CS,C090,B16,1,8553000.0,1120000.0,Online
2025-Q2-00124,2025-05-16,WH-ROSSI-20,C092,B12,2,3904000.0,696000.0,Offline
2025-Q2-00125,2025-06-27,AIR-PURI-60,C056,B05,1,7228000.0,1145000.0,Offline
2025-Q2-00126,2025-06-13,AC-1HP-CP,C075,B06,1,6232000.0,1087000.0,Offline
2025-Q2-00127,2025-04-09,WH-ARIST-30,C064,B19,1,3430000.0,423000.0,Online
2025-Q2-00128,2025-04-01,MW-SHARP-23,C012,B19,1,2101000.0,361000.0,Offline
2025-Q2-00129,2025-04-25,AC-15HP-CP,C017,B17,2,14724000.0,1909000.0,Online
2025-Q2-00130,2025-04-07,AC-1HP-CP,C001,B03,2,12243000.0,2033000.0,Offline
2025-Q2-00131,2025-05-02,AC-15HP-CP,C047,B02,1,7924000.0,986000.0,Offline
2025-Q2-00132,2025-06-21,AIR-PURI-40,C069,B20,2,9638000.0,1702000.0,Online
2025-Q2-00133,2025-04-12,AC-15HP-CP,C011,B01,1,7827000.0,1172000.0,Offline
2025-Q2-00134,2025-05-03,WH-ROSSI-20,C067,B09,2,4463000.0,688000.0,Online
2025-Q2-00135,2025-06-30,MW-PANA-25,C063,B17,1,3215000.0,470000.0,Offline
2025-Q2-00136,2025-05-31,AC-15HP-CP,C092,B19,2,15262000.0,1940000.0,Online
2025-Q2-00137,2025-06-01,AC-1HP-CP,C001,B01,1,6058000.0,850000.0,Offline
2025-Q2-00138,2025-04-08,AC-1HP-CS,C008,B07,1,8360000.0,1103000.0,Offline
2025-Q2-00139,2025-06-21,AC-15HP-CS,C095,B07,2,21257000.0,2965000.0,Offline
2025-Q2-00140,2025-05-13,KTL-PANA-20,C005,B01,3,2774000.0,437000.0,Online
2025-Q2-00141,2025-04-26,WH-ROSSI-20,C054,B04,1,1889000.0,330000.0,Offline
2025-Q2-00142,2025-06-23,AC-1HP-CS,C015,B06,2,16975000.0,2129000.0,Online
2025-Q2-00143,2025-06-22,FAN-PANA-45,C089,B13,2,2148000.0,303000.0,Offline
2025-Q2-00144,2025-05-26,AC-15HP-CS,C091,B10,1,11486000.0,1660000.0,Online
2025-Q2-00145,2025-06-07,AIR-PURI-40,C088,B05,1,4253000.0,583000.0,Offline
2025-Q2-00146,2025-05-18,FAN-PANA-45,C071,B07,2,2293000.0,402000.0,Offline
2025-Q2-00147,2025-06-30,AC-1HP-CS,C093,B05,1,9344000.0,1128000.0,Online
2025-Q2-00148,2025-04-11,AC-1HP-CS,C052,B11,1,9865000.0,1442000.0,Offline
2025-Q2-00149,2025-06-21,MW-PANA-25,C075,B08,3,9976000.0,1503000.0,Online
2025-Q2-00150,2025-06-15,VAC-PANA-16,C039,B03,1,2481000.0,319000.0,Online
2025-Q2-00151,2025-06-27,WM-PANA-11,C062,B09,2,21358000.0,3172000.0,Offline
2025-Q2-00152,2025-06-07,AC-1HP-CP,C002,B06,1,5281000.0,719000.0,Offline
2025-Q2-00153,2025-04-29,FAN-ASIA-40,C056,B18,2,1229000.0,195000.0,Offline
2025-Q2-00154,2025-04-24,AC-1HP-CS,C003,B03,1,9111000.0,1420000.0,Online
2025-Q2-00155,2025-05-19,AC-1HP-CP,C050,B09,1,5439000.0,949000.0,Offline
2025-Q2-00156,2025-05-03,VAC-PANA-16,C064,B06,1,2554000.0,443000.0,Online
2025-Q2-00157,2025-06-12,MW-PANA-25,C021,B15,1,2970000.0,504000.0,Offline
2025-Q2-00158,2025-04-22,AIR-PURI-40,C097,B12,1,4440000.0,673000.0,Online
2025-Q2-00159,2025-06-16,AC-15HP-CS,C027,B16,1,11879000.0,2032000.0,Online
2025-Q2-00160,2025-05-19,KTL-PANA-20,C070,B01,1,822000.0,139000.0,Offline
2025-Q2-00161,2025-06-12,AC-1HP-CP,C093,B17,2,13415000.0,2271000.0,Online
2025-Q2-00162,2025-05-11,AC-15HP-CS,C019,B03,1,10741000.0,1758000.0,Offline
2025-Q2-00163,2025-06-05,VAC-PANA-16,C020,B19,1,2413000.0,367000.0,Offline
2025-Q2-00164,2025-05-30,MW-PANA-25,C087,B03,3,9222000.0,1132000.0,Offline
2025-Q2-00165,2025-05-25,KTL-PANA-20,C074,B14,2,1856000.0,334000.0,Offline
2025-Q2-00166,2025-05-17,AC-1HP-CP,C051,B13,1,6097000.0,1022000.0,Online
2025-Q2-00167,2025-05-07,FAN-ASIA-40,C090,B05,3,1712000.0,248000.0,Offline
2025-Q2-00168,2025-05-05,AC-15HP-CS,C054,B07,2,22548000.0,2975000.0,Online
2025-Q2-00169,2025-06-30,FAN-PANA-45,C006,B18,2,2162000.0,279000.0,Offline
2025-Q2-00170,2025-06-05,RC-SHARP-20,C041,B04,3,5561000.0,888000.0,Offline
2025-Q2-00171,2025-05-21,WM-PANA-11,C045,B09,1,10463000.0,1615000.0,Offline
2025-Q2-00172,2025-06-19,RC-TOSH-18,C050,B16,1,1657000.0,235000.0,Offline
2025-Q2-00173,2025-04-24,FAN-PANA-45,C088,B02,2,2138000.0,369000.0,Offline
2025-Q2-00174,2025-06-23,AC-1HP-CP,C052,B18,1,5695000.0,921000.0,Offline
2025-Q2-00175,2025-06-16,AC-1HP-CP,C058,B12,2,11482000.0,1937000.0,Offline
2025-Q2-00176,2025-04-15,FAN-PANA-45,C029,B20,1,1066000.0,137000.0,Offline
2025-Q2-00177,2025-04-20,FAN-PANA-45,C087,B18,3,3446000.0,422000.0,Offline
2025-Q2-00178,2025-05-06,AC-15HP-CP,C059,B05,1,8439000.0,1047000.0,Offline
2025-Q2-00179,2025-06-18,AC-15HP-CS,C004,B12,2,22656000.0,3908000.0,Offline
2025-Q2-00180,2025-04-20,FAN-PANA-45,C007,B13,1,1238000.0,172000.0,Offline
2025-Q2-00181,2025-05-22,AC-1HP-CS,C054,B10,2,16949000.0,2533000.0,Offline
2025-Q2-00182,2025-06-14,FAN-PANA-45,C025,B17,2,1832000.0,304000.0,Offline
2025-Q2-00183,2025-05-17,FAN-ASIA-40,C036,B13,2,1228000.0,166000.0,Online
2025-Q2-00184,2025-06-19,MW-SHARP-23,C051,B05,1,2353000.0,365000.0,Offline
2025-Q2-00185,2025-05-19,AC-1HP-CS,C053,B14,1,8993000.0,1486000.0,Online
2025-Q2-00186,2025-04-03,RC-TOSH-18,C080,B14,1,1555000.0,223000.0,Offline
2025-Q2-00187,2025-06-12,KTL-ELUX-17,C053,B02,1,749000.0,118000.0,Online
2025-Q2-00188,2025-06-21,MW-SHARP-23,C085,B03,1,2410000.0,310000.0,Offline
2025-Q2-00189,2025-06-08,AC-1HP-CS,C013,B12,1,8899000.0,1409000.0,Online
2025-Q2-00190,2025-05-10,AC-15HP-CS,C019,B08,1,10980000.0,1476000.0,Online
2025-Q2-00191,2025-04-23,RC-SHARP-20,C067,B02,1,1801000.0,273000.0,Online
2025-Q2-00192,2025-04-04,WM-PANA-11,C072,B17,1,9906000.0,1591000.0,Offline
2025-Q2-00193,2025-06-17,AC-15HP-CP,C035,B09,1,8208000.0,1104000.0,Online
2025-Q2-00194,2025-06-26,VAC-PANA-16,C029,B13,1,2425000.0,403000.0,Offline
2025-Q2-00195,2025-06-08,AC-1HP-CP,C042,B13,2,11883000.0,1473000.0,Online
2025-Q2-00196,2025-04-18,RC-SHARP-20,C072,B16,1,1890000.0,291000.0,Offline
2025-Q2-00197,2025-04-25,VAC-PANA-16,C005,B20,1,2430000.0,304000.0,Offline
2025-Q2-00198,2025-06-29,AC-1HP-CP,C091,B01,1,6198000.0,792000.0,Offline
2025-Q2-00199,2025-05-25,AC-1HP-CS,C045,B14,2,17759000.0,3175000.0,Offline
2025-Q2-00200,2025-04-20,RC-TOSH-18,C009,B13,1,1706000.0,297000.0,Online
2025-Q2-00201,2025-04-25,WM-PANA-11,C015,B09,1,10837000.0,1645000.0,Online
2025-Q2-00202,2025-05-29,KTL-PANA-20,C099,B01,1,866000.0,120000.0,Offline
2025-Q2-00203,2025-06-03,AC-1HP-CP,C093,B14,1,6427000.0,834000.0,Offline
2025-Q2-00204,2025-05-20,AC-1HP-CS,C040,B19,1,8507000.0,1237000.0,Online
2025-Q2-00205,2025-05-07,VAC-ELUX-18,C042,B10,1,2148000.0,369000.0,Offline
2025-Q2-00206,2025-04-24,AC-1HP-CP,C099,B07,1,5941000.0,792000.0,Offline
2025-Q2-00207,2025-06-24,VAC-ELUX-18,C015,B04,1,1995000.0,276000.0,Online
2025-Q2-00208,2025-06-11,MW-PANA-25,C050,B18,2,6300000.0,969000.0,Offline
2025-Q2-00209,2025-04-19,AIR-PURI-60,C099,B18,1,7423000.0,1092000.0,Online
2025-Q2-00210,2025-06-28,AC-15HP-CP,C014,B09,2,16534000.0,2147000.0,Online
2025-Q2-00211,2025-06-24,AC-15HP-CS,C091,B01,2,20501000.0,3510000.0,Offline
2025-Q2-00212,2025-06-12,AC-15HP-CP,C044,B03,2,16205000.0,2416000.0,Offline
2025-Q2-00213,2025-04-28,AC-1HP-CP,C029,B04,2,12408000.0,1815000.0,Offline
2025-Q2-00214,2025-05-15,FAN-ASIA-40,C094,B05,2,1194000.0,193000.0,Offline
2025-Q2-00215,2025-06-19,AIR-PURI-60,C067,B07,1,7693000.0,1061000.0,Online
2025-Q2-00216,2025-06-18,KTL-ELUX-17,C012,B20,1,830000.0,133000.0,Offline
2025-Q2-00217,2025-06-02,AC-15HP-CS,C081,B18,1,10967000.0,1590000.0,Offline
2025-Q2-00218,2025-04-16,AIR-PURI-60,C093,B18,2,13820000.0,2274000.0,Offline
2025-Q2-00219,2025-06-05,WM-PANA-11,C006,B04,2,21821000.0,2750000.0,Online
2025-Q2-00220,2025-05-08,WM-AQUA-9,C040,B10,1,8993000.0,1197000.0,Offline
2025-Q2-00221,2025-06-01,AC-15HP-CP,C002,B14,1,7410000.0,1329000.0,Offline
2025-Q2-00222,2025-04-01,VAC-ELUX-18,C003,B15,1,2174000.0,390000.0,Offline
2025-Q2-00223,2025-04-04,FAN-ASIA-40,C079,B16,2,1226000.0,214000.0,Online
2025-Q2-00224,2025-05-24,FAN-ASIA-40,C054,B13,3,1693000.0,269000.0,Offline
2025-Q2-00225,2025-04-25,WM-PANA-11,C096,B05,1,10758000.0,1771000.0,Offline
2025-Q2-00226,2025-06-08,AC-1HP-CP,C004,B11,1,5461000.0,925000.0,Offline
2025-Q2-00227,2025-04-06,WM-AQUA-9,C002,B08,1,8499000.0,1099000.0,Offline
2025-Q2-00228,2025-04-16,VAC-PANA-16,C043,B09,1,2457000.0,356000.0,Offline
2025-Q2-00229,2025-04-24,FAN-ASIA-40,C068,B04,1,624000.0,80000.0,Offline
2025-Q2-00230,2025-04-18,MW-SHARP-23,C057,B19,1,2180000.0,274000.0,Offline
2025-Q2-00231,2025-06-09,AC-1HP-CP,C099,B10,2,11313000.0,1414000.0,Offline
2025-Q2-00232,2025-05-21,VAC-PANA-16,C028,B10,2,4948000.0,629000.0,Offline
2025-Q2-00233,2025-06-28,VAC-ELUX-18,C043,B08,2,4666000.0,583000.0,Online
2025-Q2-00234,2025-04-13,AC-15HP-CS,C099,B15,1,11602000.0,1970000.0,Offline
2025-Q2-00235,2025-04-06,VAC-ELUX-18,C047,B13,1,2303000.0,299000.0,Online
2025-Q2-00236,2025-04-22,AC-1HP-CS,C077,B11,1,9072000.0,1524000.0,Online
2025-Q2-00237,2025-06-17,KTL-PANA-20,C090,B05,1,944000.0,115000.0,Offline
2025-Q2-00238,2025-06-21,WM-PANA-11,C075,B14,1,11676000.0,1912000.0,Offline
2025-Q2-00239,2025-04-23,AC-15HP-CS,C069,B08,2,22178000.0,3318000.0,Online
2025-Q2-00240,2025-05-15,WM-PANA-11,C049,B15,1,11082000.0,1343000.0,Online
2025-Q2-00241,2025-04-09,AIR-PURI-60,C039,B11,2,14953000.0,2236000.0,Offline
2025-Q2-00242,2025-04-29,AC-15HP-CP,C028,B11,2,15155000.0,2402000.0,Online
2025-Q2-00243,2025-05-01,KTL-PANA-20,C029,B14,1,898000.0,119000.0,Offline
2025-Q2-00244,2025-06-06,RC-TOSH-18,C029,B07,2,3246000.0,569000.0,Online
2025-Q2-00245,2025-04-11,AC-1HP-CS,C068,B19,1,8987000.0,1503000.0,Offline
2025-Q2-00246,2025-05-05,FAN-ASIA-40,C031,B02,2,1153000.0,178000.0,Online
2025-Q2-00247,2025-04-15,AC-15HP-CP,C071,B05,1,8193000.0,1081000.0,Offline
2025-Q2-00248,2025-05-24,AC-15HP-CP,C021,B10,1,8333000.0,1134000.0,Offline
2025-Q2-00249,2025-04-12,AC-1HP-CS,C014,B11,1,8849000.0,1166000.0,Online
2025-Q2-00250,2025-05-25,FAN-PANA-45,C046,B17,1,1044000.0,129000.0,Offline
2025-Q2-00251,2025-06-10,MW-SHARP-23,C068,B18,1,2259000.0,345000.0,Offline
2025-Q2-00252,2025-05-27,KTL-PANA-20,C070,B19,3,2903000.0,365000.0,Offline
2025-Q2-00253,2025-05-10,AC-15HP-CP,C045,B17,1,7825000.0,1209000.0,Online
2025-Q2-00254,2025-05-20,RC-TOSH-18,C060,B14,1,1545000.0,206000.0,Offline
2025-Q2-00255,2025-05-05,AIR-PURI-40,C084,B01,1,4436000.0,758000.0,Online
2025-Q2-00256,2025-06-24,RC-TOSH-18,C056,B13,3,4715000.0,612000.0,Offline
2025-Q2-00257,2025-05-17,AC-15HP-CS,C018,B09,1,10836000.0,1929000.0,Online
2025-Q2-00258,2025-05-16,AC-1HP-CS,C047,B02,2,19024000.0,2966000.0,Offline
2025-Q2-00259,2025-06-30,FAN-ASIA-40,C040,B03,3,1922000.0,257000.0,Offline
2025-Q2-00260,2025-04-07,VAC-ELUX-18,C049,B08,1,2138000.0,286000.0,Online
2025-Q2-00261,2025-04-22,AC-1HP-CP,C083,B11,2,11428000.0,1729000.0,Offline
2025-Q2-00262,2025-06-29,AC-1HP-CS,C072,B11,2,18045000.0,2794000.0,Offline
2025-Q2-00263,2025-06-13,MW-PANA-25,C088,B14,1,3204000.0,402000.0,Offline
2025-Q2-00264,2025-06-08,WM-AQUA-9,C082,B03,1,8787000.0,1171000.0,Online
2025-Q2-00265,2025-05-18,AC-15HP-CP,C026,B03,1,7729000.0,1279000.0,Online
2025-Q2-00266,2025-05-31,WM-PANA-11,C068,B05,1,10351000.0,1834000.0,Online
2025-Q2-00267,2025-06-01,VAC-PANA-16,C011,B10,1,2696000.0,434000.0,Offline
2025-Q2-00268,2025-05-11,AC-15HP-CS,C097,B07,1,10034000.0,1437000.0,Online
2025-Q2-00269,2025-04-27,WM-AQUA-9,C010,B18,1,8410000.0,1511000.0,Online
2025-Q2-00270,2025-04-17,AC-15HP-CS,C067,B06,1,10442000.0,1869000.0,Offline
2025-Q2-00271,2025-04-16,WM-PANA-11,C083,B08,2,22967000.0,3194000.0,Offline
2025-Q2-00272,2025-06-27,AIR-PURI-60,C021,B15,1,6927000.0,1097000.0,Offline
2025-Q2-00273,2025-05-28,AC-15HP-CP,C020,B04,2,16792000.0,2366000.0,Online
2025-Q2-00274,2025-04-22,AC-1HP-CP,C046,B20,1,6379000.0,776000.0,Offline
2025-Q2-00275,2025-06-14,AC-15HP-CP,C027,B12,2,16395000.0,2609000.0,Offline
2025-Q2-00276,2025-06-25,FAN-PANA-45,C035,B07,2,1960000.0,271000.0,Online
2025-Q2-00277,2025-04-13,AC-1HP-CP,C009,B12,1,6106000.0,1097000.0,Offline
