OrderID,OrderDate,ProductID,CustomerID,BranchID,Quantity,Revenue,Profit,Channel
2024-Q3-00028,2024-09-02,WM-PANA-11,C097,B14,1,10670000.0,1444000.0,Offline
2024-Q3-00029,2024-07-22,AC-15HP-CP,C068,B13,2,14529000.0,2516000.0,Offline
2024-Q3-00030,2024-09-02,MW-SHARP-23,C080,B16,1,2366000.0,412000.0,Offline
2024-Q3-00031,2024-07-31,AIR-PURI-40,C046,B09,1,4597000.0,651000.0,Online
2024-Q3-00032,2024-09-20,VAC-PANA-16,C078,B14,2,5046000.0,748000.0,Online
2024-Q3-00033,2024-08-14,KTL-PANA-20,C061,B10,3,2632000.0,395000.0,Offline
2024-Q3-00034,2024-07-06,RC-SHARP-20,C098,B09,3,5945000.0,1008000.0,Online
2024-Q3-00035,2024-08-21,MW-PANA-25,C022,B04,2,6098000.0,901000.0,Offline
2024-Q3-00036,2024-07-09,RC-SHARP-20,C057,B14,1,2008000.0,243000.0,Online
2024-Q3-00037,2024-07-20,AC-15HP-CP,C044,B15,1,7522000.0,1067000.0,Offline
2024-Q3-00038,2024-07-15,FAN-ASIA-40,C090,B05,2,1106000.0,143000.0,Online
2024-Q3-00039,2024-07-17,VAC-PANA-16,C042,B03,1,2522000.0,339000.0,Online
2024-Q3-00040,2024-08-15,MW-PANA-25,C035,B09,2,6677000.0,1158000.0,Online
2024-Q3-00041,2024-09-25,VAC-PANA-16,C091,B03,1,2538000.0,420000.0,Online
2024-Q3-00042,2024-07-05,MW-SHARP-23,C048,B11,1,2235000.0,373000.0,Offline
2024-Q3-00043,2024-09-03,WM-AQUA-9,C062,B13,2,17898000.0,3024000.0,Offline
2024-Q3-00044,2024-09-10,WM-PANA-11,C063,B18,2,21863000.0,2675000.0,Offline
2024-Q3-00045,2024-08-15,AC-1HP-CS,C060,B20,1,9356000.0,1294000.0,Online
2024-Q3-00046,2024-09-03,WM-AQUA-9,C080,B01,1,8980000.0,1318000.0,Online
2024-Q3-00047,2024-08-29,KTL-PANA-20,C082,B07,1,937000.0,135000.0,Offline
2024-Q3-00048,2024-09-04,WM-PANA-11,C055,B06,1,10960000.0,1600000.0,Offline
2024-Q3-00049,2024-09-07,AC-1HP-CP,C090,B16,1,6385000.0,1051000.0,Offline
2024-Q3-00050,2024-07-21,AC-1HP-CS,C019,B10,1,9454000.0,1530000.0,Online
2024-Q3-00051,2024-09-23,AIR-PURI-60,C001,B10,1,7957000.0,1370000.0,Offline
2024-Q3-00052,2024-09-20,FAN-ASIA-40,C025,B06,1,556000.0,81000.0,Offline
2024-Q3-00053,2024-07-03,VAC-ELUX-18,C035,B19,1,2252000.0,390000.0,Offline
2024-Q3-00054,2024-08-18,AC-1HP-CS,C056,B17,1,7970000.0,1208000.0,Offline
2024-Q3-00055,2024-08-18,RC-SHARP-20,C059,B19,1,1863000.0,292000.0,Offline
2024-Q3-00056,2024-08-09,AC-1HP-CS,C074,B09,1,8844000.0,1385000.0,Online
2024-Q3-00057,2024-08-17,VAC-ELUX-18,C072,B07,1,2302000.0,333000.0,Offline
2024-Q3-00058,2024-08-16,WM-AQUA-9,C097,B18,2,19169000.0,3322000.0,Online
2024-Q3-00059,2024-08-16,WH-ROSSI-20,C073,B14,2,4380000.0,620000.0,Offline
2024-Q3-00060,2024-08-18,WM-AQUA-9,C068,B14,2,15901000.0,2656000.0,Offline
2024-Q3-00061,2024-08-24,WM-AQUA-9,C049,B11,1,8427000.0,1502000.0,Offline
2024-Q3-00062,2024-07-13,AC-15HP-CS,C072,B16,1,10279000.0,1649000.0,Online
2024-Q3-00063,2024-09-29,AC-1HP-CP,C021,B04,2,11189000.0,1981000.0,Offline
2024-Q3-00064,2024-07-06,KTL-PANA-20,C073,B02,1,907000.0,125000.0,Offline
2024-Q3-00065,2024-07-11,RC-TOSH-18,C073,B05,2,3159000.0,557000.0,Offline
2024-Q3-00066,2024-07-19,VAC-PANA-16,C084,B05,2,5245000.0,935000.0,Offline
2024-Q3-00067,2024-09-27,RC-TOSH-18,C057,B11,1,1650000.0,211000.0,Online
2024-Q3-00068,2024-09-11,AIR-PURI-40,C095,B15,1,4187000.0,531000.0,Offline
2024-Q3-00069,2024-08-05,WM-PANA-11,C030,B01,2,21282000.0,3069000.0,Offline
2024-Q3-00070,2024-07-17,MW-SHARP-23,C014,B06,3,7124000.0,985000.0,Online
2024-Q3-00071,2024-09-17,AC-15HP-CS,C092,B08,1,11283000.0,1629000.0,Online
2024-Q3-00072,2024-09-08,AC-15HP-CP,C002,B04,1,7679000.0,966000.0,Offline
2024-Q3-00073,2024-09-22,MW-SHARP-23,C024,B02,1,2178000.0,383000.0,Online
2024-Q3-00074,2024-08-11,AC-1HP-CS,C019,B04,1,8972000.0,1387000.0,Offline
2024-Q3-00075,2024-07-07,FAN-PANA-45,C023,B15,2,2173000.0,347000.0,Offline
2024-Q3-00076,2024-09-11,MW-PANA-25,C090,B10,1,3169000.0,460000.0,Offline
2024-Q3-00077,2024-07-11,WH-ROSSI-20,C021,B15,2,4135000.0,529000.0,Offline
2024-Q3-00078,2024-07-31,AIR-PURI-40,C026,B19,1,4427000.0,779000.0,Online
2024-Q3-00079,2024-08-15,WM-AQUA-9,C006,B19,1,8646000.0,1371000.0,Offline
2024-Q3-00080,2024-09-17,FAN-ASIA-40,C058,B04,2,1219000.0,169000.0,Online
2024-Q3-00081,2024-09-22,FAN-PANA-45,C082,B08,2,2282000.0,305000.0,Offline
2024-Q3-00082,2024-08-07,FAN-ASIA-40,C049,B15,2,1265000.0,224000.0,Online
2024-Q3-00083,2024-07-20,RC-TOSH-18,C037,B01,1,1621000.0,232000.0,Offline
2024-Q3-00084,2024-07-31,KTL-PANA-20,C010,B19,1,877000.0,141000.0,Offline
2024-Q3-00085,2024-09-14,WH-ARIST-30,C078,B02,2,6576000.0,855000.0,Offline
2024-Q3-00086,2024-07-07,AIR-PURI-40,C072,B07,1,4395000.0,624000.0,Online
2024-Q3-00087,2024-07-26,AC-1HP-CP,C041,B11,1,5925000.0,967000.0,Online
2024-Q3-00088,2024-09-14,MW-PANA-25,C026,B20,1,2808000.0,352000.0,Online
2024-Q3-00089,2024-07-25,AC-15HP-CS,C019,B04,1,10869000.0,1535000.0,Offline
2024-Q3-00090,2024-08-03,AC-15HP-CS,C075,B01,1,10031000.0,1738000.0,Offline
2024-Q3-00091,2024-08-14,FAN-ASIA-40,C052,B17,3,1762000.0,227000.0,Online
2024-Q3-00092,2024-07-01,WM-AQUA-9,C090,B16,1,8331000.0,1081000.0,Online
2024-Q3-00093,2024-08-29,AC-1HP-CP,C026,B12,2,12292000.0,1891000.0,Online
2024-Q3-00094,2024-09-11,VAC-PANA-16,C029,B11,1,2467000.0,383000.0,Offline
2024-Q3-00095,2024-08-29,FAN-ASIA-40,C032,B05,3,1830000.0,249000.0,Online
2024-Q3-00096,2024-07-24,KTL-ELUX-17,C069,B05,1,735000.0,118000.0,Offline
2024-Q3-00097,2024-09-25,RC-TOSH-18,C077,B17,1,1722000.0,243000.0,Online
2024-Q3-00098,2024-09-11,MW-SHARP-23,C007,B13,2,4665000.0,813000.0,Offline
2024-Q3-00099,2024-08-05,AC-1HP-CS,C092,B08,1,8643000.0,1276000.0,Online
2024-Q3-00100,2024-07-30,FAN-PANA-45,C017,B19,2,2244000.0,358000.0,Online
2024-Q3-00101,2024-09-13,KTL-ELUX-17,C033,B15,1,746000.0,96000.0,Offline
2024-Q3-00102,2024-09-02,RC-TOSH-18,C100,B20,2,3252000.0,483000.0,Online
2024-Q3-00103,2024-09-03,AIR-PURI-60,C096,B10,1,7392000.0,888000.0,Offline
2024-Q3-00104,2024-08-02,AC-15HP-CS,C044,B17,1,10399000.0,1394000.0,Offline
2024-Q3-00105,2024-08-18,MW-PANA-25,C003,B07,1,2960000.0,456000.0,Offline
2024-Q3-00106,2024-07-21,AC-15HP-CP,C080,B11,1,7070000.0,1042000.0,Offline
2024-Q3-00107,2024-09-26,WM-PANA-11,C084,B09,1,9818000.0,1425000.0,Online
2024-Q3-00108,2024-07-17,FAN-ASIA-40,C067,B02,3,1905000.0,296000.0,Online
2024-Q3-00109,2024-09-03,AC-1HP-CS,C092,B06,2,19397000.0,3262000.0,Offline
2024-Q3-00110,2024-07-11,WH-ROSSI-20,C019,B16,1,2119000.0,264000.0,Offline
2024-Q3-00111,2024-09-05,MW-SHARP-23,C027,B18,1,2257000.0,356000.0,Offline
2024-Q3-00112,2024-08-21,FAN-PANA-45,C082,B19,2,2111000.0,375000.0,Offline
2024-Q3-00113,2024-09-08,AC-15HP-CS,C002,B04,1,11863000.0,1683000.0,Offline
2024-Q3-00114,2024-07-13,WH-ROSSI-20,C013,B01,2,3965000.0,675000.0,Offline
2024-Q3-00115,2024-08-07,FAN-ASIA-40,C056,B20,2,1131000.0,149000.0,Online
2024-Q3-00116,2024-09-20,VAC-ELUX-18,C009,B04,1,2152000.0,310000.0,Offline
2024-Q3-00117,2024-08-21,AC-1HP-CS,C004,B15,1,9152000.0,1236000.0,Offline
2024-Q3-00118,2024-07-17,WM-AQUA-9,C078,B12,1,8562000.0,1422000.0,Offline
2024-Q3-00119,2024-07-17,WH-ARIST-30,C026,B12,1,3386000.0,486000.0,Offline
2024-Q3-00120,2024-07-02,MW-PANA-25,C014,B11,3,9919000.0,1556000.0,Online
2024-Q3-00121,2024-07-30,AC-15HP-CP,C088,B08,1,8220000.0,1218000.0,Offline
2024-Q3-00122,2024-09-06,AC-1HP-CS,C051,B20,2,17922000.0,3181000.0,Online
2024-Q3-00123,2024-08-01,VAC-PANA-16,C030,B13,2,5138000.0,650000.0,Offline
2024-Q3-00124,2024-09-27,AIR-PURI-60,C068,B02,1,6858000.0,981000.0,Online
2024-Q3-00125,2024-08-21,WM-PANA-11,C028,B05,1,11038000.0,1432000.0,Offline
2024-Q3-00126,2024-09-02,AIR-PURI-40,C054,B10,1,4175000.0,613000.0,Online
2024-Q3-00127,2024-07-09,AIR-PURI-40,C049,B09,1,4282000.0,566000.0,Offline
2024-Q3-00128,2024-07-11,MW-PANA-25,C019,B11,1,2954000.0,502000.0,Offline
2024-Q3-00129,2024-07-09,AC-1HP-CS,C092,B03,1,9265000.0,1435000.0,Offline
2024-Q3-00130,2024-07-26,WH-ROSSI-20,C016,B03,1,2092000.0,376000.0,Offline
2024-Q3-00131,2024-08-19,AIR-PURI-40,C097,B01,1,4576000.0,724000.0,Online
2024-Q3-00132,2024-07-24,VAC-PANA-16,C065,B10,2,5090000.0,670000.0,Offline
2024-Q3-00133,2024-07-20,RC-SHARP-20,C021,B02,3,5898000.0,964000.0,Offline
2024-Q3-00134,2024-08-22,RC-SHARP-20,C009,B01,1,1986000.0,331000.0,Online
2024-Q3-00135,2024-09-23,RC-SHARP-20,C084,B14,3,5442000.0,731000.0,Online
2024-Q3-00136,2024-09-16,FAN-ASIA-40,C073,B08,3,1920000.0,276000.0,Offline
2024-Q3-00137,2024-07-30,AC-15HP-CS,C077,B01,2,22179000.0,2980000.0,Offline
2024-Q3-00138,2024-09-20,AC-15HP-CP,C046,B14,2,16931000.0,2054000.0,Online
2024-Q3-00139,2024-07-16,AC-1HP-CP,C053,B09,2,10909000.0,1444000.0,Online
2024-Q3-00140,2024-07-08,AC-1HP-CS,C071,B11,1,8877000.0,1441000.0,Offline
2024-Q3-00141,2024-07-31,WM-PANA-11,C038,B07,1,10981000.0,1704000.0,Offline
2024-Q3-00142,2024-08-23,FAN-ASIA-40,C047,B07,2,1131000.0,182000.0,Offline
2024-Q3-00143,2024-09-27,AC-1HP-CP,C058,B07,2,12221000.0,2027000.0,Online
2024-Q3-00144,2024-07-28,FAN-PANA-45,C019,B06,1,1094000.0,142000.0,Offline
2024-Q3-00145,2024-08-25,AIR-PURI-60,C065,B11,1,7375000.0,886000.0,Online
2024-Q3-00146,2024-07-16,KTL-PANA-20,C073,B12,1,879000.0,128000.0,Online
2024-Q3-00147,2024-08-29,WH-ROSSI-20,C034,B03,1,2206000.0,385000.0,Offline
2024-Q3-00148,2024-07-13,WM-PANA-11,C072,B05,1,10467000.0,1840000.0,Online
2024-Q3-00149,2024-09-14,FAN-ASIA-40,C072,B18,2,1202000.0,205000.0,Offline
2024-Q3-00150,2024-09-04,AC-1HP-CP,C018,B18,2,12443000.0,1657000.0,Online
2024-Q3-00151,2024-09-18,WM-PANA-11,C018,B16,1,11040000.0,1610000.0,Online
2024-Q3-00152,2024-09-15,AC-15HP-CP,C004,B13,1,8141000.0,1333000.0,Online
2024-Q3-00153,2024-07-08,FAN-PANA-45,C056,B14,3,3225000.0,504000.0,Offline
2024-Q3-00154,2024-09-21,AC-1HP-CP,C058,B13,1,5657000.0,887000.0,Offline
2024-Q3-00155,2024-08-02,KTL-ELUX-17,C058,B07,1,786000.0,94000.0,Offline
2024-Q3-00156,2024-09-22,AC-15HP-CP,C001,B16,1,7442000.0,978000.0,Offline
2024-Q3-00157,2024-09-04,AC-15HP-CP,C076,B15,1,8508000.0,1076000.0,Offline
2024-Q3-00158,2024-07-18,WM-PANA-11,C051,B02,1,10442000.0,1418000.0,Offline
2024-Q3-00159,2024-07-11,AC-15HP-CS,C055,B16,1,10777000.0,1522000.0,Offline
2024-Q3-00160,2024-09-25,FAN-PANA-45,C024,B12,3,3435000.0,546000.0,Offline
2024-Q3-00161,2024-08-08,WH-ARIST-30,C086,B08,2,6757000.0,959000.0,Online
2024-Q3-00162,2024-07-11,MW-SHARP-23,C074,B06,1,2351000.0,349000.0,Offline
2024-Q3-00163,2024-07-30,VAC-ELUX-18,C067,B14,2,4616000.0,638000.0,Online
2024-Q3-00164,2024-07-04,WM-PANA-11,C072,B01,1,10210000.0,1392000.0,Online
2024-Q3-00165,2024-07-28,AIR-PURI-40,C075,B07,1,4735000.0,829000.0,Offline
2024-Q3-00166,2024-09-28,AIR-PURI-40,C043,B14,1,4018000.0,505000.0,Offline
2024-Q3-00167,2024-09-08,FAN-PANA-45,C097,B04,1,1152000.0,182000.0,Offline
2024-Q3-00168,2024-07-10,WH-ROSSI-20,C085,B02,2,4245000.0,734000.0,Offline
2024-Q3-00169,2024-09-21,VAC-PANA-16,C045,B09,1,2460000.0,410000.0,Online
2024-Q3-00170,2024-08-24,FAN-PANA-45,C004,B11,1,1143000.0,172000.0,Online
2024-Q3-00171,2024-08-06,KTL-ELUX-17,C085,B05,1,771000.0,97000.0,Online
2024-Q3-00172,2024-09-26,AC-1HP-CP,C072,B14,1,5994000.0,921000.0,Online
2024-Q3-00173,2024-09-28,RC-TOSH-18,C095,B15,1,1781000.0,276000.0,Online
2024-Q3-00174,2024-09-14,AIR-PURI-60,C021,B17,1,6947000.0,1230000.0,Offline
2024-Q3-00175,2024-07-21,FAN-PANA-45,C068,B14,1,1040000.0,187000.0,Online
2024-Q3-00176,2024-07-14,FAN-ASIA-40,C071,B13,2,1249000.0,207000.0,Offline
2024-Q3-00177,2024-09-14,AIR-PURI-60,C012,B20,2,13466000.0,1891000.0,Offline
2024-Q3-00178,2024-07-30,FAN-ASIA-40,C040,B17,2,1146000.0,169000.0,Offline
2024-Q3-00179,2024-07-06,AC-1HP-CS,C023,B17,1,9447000.0,1557000.0,Online
2024-Q3-00180,2024-08-04,KTL-PANA-20,C050,B10,1,883000.0,125000.0,Online
2024-Q3-00181,2024-07-24,RC-TOSH-18,C100,B17,2,3134000.0,423000.0,Offline
2024-Q3-00182,2024-08-09,FAN-PANA-45,C026,B13,1,1138000.0,177000.0,Online
2024-Q3-00183,2024-09-16,AC-1HP-CP,C019,B07,2,11785000.0,2012000.0,Online
2024-Q3-00184,2024-07-04,VAC-ELUX-18,C065,B18,1,2231000.0,291000.0,Online
2024-Q3-00185,2024-08-30,WM-AQUA-9,C065,B06,2,16620000.0,2652000.0,Offline
2024-Q3-00186,2024-09-13,FAN-PANA-45,C026,B10,1,1107000.0,187000.0,Offline
2024-Q3-00187,2024-09-12,AIR-PURI-60,C045,B20,2,14562000.0,2156000.0,Offline
2024-Q3-00188,2024-08-30,AC-1HP-CS,C085,B20,1,8414000.0,1182000.0,Online
2024-Q3-00189,2024-07-19,AC-15HP-CP,C060,B05,2,16753000.0,2577000.0,Offline
2024-Q3-00190,2024-08-04,WH-ROSSI-20,C070,B07,2,4394000.0,697000.0,Online
2024-Q3-00191,2024-09-17,WM-PANA-11,C053,B12,2,23764000.0,4132000.0,Offline
2024-Q3-00192,2024-07-01,MW-PANA-25,C016,B02,3,9814000.0,1255000.0,Offline
2024-Q3-00193,2024-08-21,KTL-ELUX-17,C071,B04,1,736000.0,101000.0,Online
2024-Q3-00194,2024-09-02,AC-1HP-CS,C070,B10,2,17122000.0,2340000.0,Online
2024-Q3-00195,2024-07-13,FAN-ASIA-40,C068,B14,1,611000.0,90000.0,Offline
2024-Q3-00196,2024-07-06,AC-15HP-CS,C025,B04,2,23497000.0,3382000.0,Offline
2024-Q3-00197,2024-08-11,AC-15HP-CS,C077,B05,2,22881000.0,3010000.0,Offline
2024-Q3-00198,2024-09-02,MW-SHARP-23,C071,B07,1,2204000.0,286000.0,Offline
2024-Q3-00199,2024-07-21,FAN-PANA-45,C040,B17,3,3244000.0,493000.0,Offline
2024-Q3-00200,2024-07-29,FAN-ASIA-40,C100,B01,3,1664000.0,247000.0,Offline
2024-Q3-00201,2024-08-25,FAN-PANA-45,C026,B02,1,995000.0,164000.0,Online
2024-Q3-00202,2024-09-17,AC-15HP-CS,C022,B01,1,11079000.0,1734000.0,Offline
2024-Q3-00203,2024-09-30,KTL-PANA-20,C015,B18,2,1837000.0,237000.0,Offline
2024-Q3-00204,2024-09-14,WH-ARIST-30,C036,B13,1,3481000.0,551000.0,Online
2024-Q3-00205,2024-07-30,VAC-PANA-16,C087,B13,1,2608000.0,331000.0,Offline
2024-Q3-00206,2024-08-29,AC-1HP-CP,C058,B05,1,5892000.0,937000.0,Offline
2024-Q3-00207,2024-07-02,AC-1HP-CP,C026,B01,1,5833000.0,983000.0,Offline
2024-Q3-00208,2024-09-17,MW-SHARP-23,C076,B17,2,4812000.0,798000.0,Offline
2024-Q3-00209,2024-08-02,AIR-PURI-60,C071,B14,1,7175000.0,875000.0,Offline
2024-Q3-00210,2024-08-25,VAC-ELUX-18,C001,B14,1,2252000.0,300000.0,Offline
2024-Q3-00211,2024-08-18,VAC-ELUX-18,C041,B04,2,3968000.0,659000.0,Online
2024-Q3-00212,2024-09-11,KTL-ELUX-17,C016,B09,1,739000.0,104000.0,Online
2024-Q3-00213,2024-08-17,FAN-ASIA-40,C004,B16,1,641000.0,115000.0,Offline
2024-Q3-00214,2024-07-26,KTL-PANA-20,C060,B18,2,1838000.0,240000.0,Offline
2024-Q3-00215,2024-09-25,VAC-PANA-16,C019,B02,1,2472000.0,366000.0,Offline
2024-Q3-00216,2024-08-04,AIR-PURI-40,C009,B04,1,4349000.0,542000.0,Offline
2024-Q3-00217,2024-09-09,WH-ROSSI-20,C033,B03,1,2001000.0,344000.0,Offline
2024-Q3-00218,2024-08-20,AC-1HP-CS,C079,B19,1,9563000.0,1305000.0,Offline
2024-Q3-00219,2024-08-09,AC-1HP-CP,C079,B02,1,6388000.0,1011000.0,Online
2024-Q3-00220,2024-09-01,KTL-ELUX-17,C025,B18,2,1445000.0,222000.0,Offline
2024-Q3-00221,2024-07-09,AC-1HP-CS,C045,B02,1,8657000.0,1290000.0,Online
2024-Q3-00222,2024-08-21,KTL-PANA-20,C017,B12,1,968000.0,170000.0,Online
2024-Q3-00223,2024-08-31,VAC-ELUX-18,C033,B02,2,4399000.0,772000.0,Online
2024-Q3-00224,2024-08-20,AC-15HP-CS,C001,B20,1,10722000.0,1363000.0,Offline
2024-Q3-00225,2024-09-15,AC-15HP-CP,C080,B06,1,7836000.0,1387000.0,Offline
2024-Q3-00226,2024-07-21,FAN-PANA-45,C057,B16,3,3288000.0,560000.0,Offline
2024-Q3-00227,2024-09-24,AIR-PURI-40,C061,B19,1,4771000.0,690000.0,Online
2024-Q3-00228,2024-08-03,MW-SHARP-23,C003,B20,1,2232000.0,313000.0,Online
2024-Q3-00229,2024-08-08,WM-AQUA-9,C022,B08,2,17446000.0,2736000.0,Offline
2024-Q3-00230,2024-09-29,MW-SHARP-23,C030,B09,3,6315000.0,826000.0,Online
2024-Q3-00231,2024-09-03,AC-1HP-CS,C001,B15,2,16622000.0,2786000.0,Offline
2024-Q3-00232,2024-07-26,WH-ROSSI-20,C066,B15,1,2251000.0,357000.0,Online
2024-Q3-00233,2024-07-03,WM-AQUA-9,C056,B01,1,8330000.0,1096000.0,Offline
2024-Q3-00234,2024-08-21,AC-15HP-CP,C010,B14,1,7433000.0,1010000.0,Offline
2024-Q3-00235,2024-09-24,FAN-PANA-45,C041,B15,2,2064000.0,318000.0,Online
2024-Q3-00236,2024-07-05,KTL-ELUX-17,C076,B03,1,739000.0,116000.0,Offline
2024-Q3-00237,2024-08-07,AIR-PURI-60,C049,B03,1,7088000.0,1184000.0,Offline
2024-Q3-00238,2024-08-25,RC-SHARP-20,C085,B16,1,1900000.0,282000.0,Offline
2024-Q3-00239,2024-08-30,MW-PANA-25,C054,B17,1,2833000.0,428000.0,Online
2024-Q3-00240,2024-07-21,AIR-PURI-60,C036,B12,1,7071000.0,1216000.0,Online
2024-Q3-00241,2024-07-14,AC-15HP-CP,C087,B19,1,7583000.0,1073000.0,Offline
2024-Q3-00242,2024-07-14,FAN-PANA-45,C051,B04,1,1169000.0,163000.0,Online
2024-Q3-00243,2024-08-27,FAN-PANA-45,C027,B12,2,2015000.0,262000.0,Offline
2024-Q3-00244,2024-08-10,FAN-PANA-45,C045,B16,3,3460000.0,470000.0,Offline
2024-Q3-00245,2024-08-02,AC-15HP-CS,C046,B16,2,22825000.0,3110000.0,Offline
2024-Q3-00246,2024-09-24,RC-TOSH-18,C030,B02,2,3172000.0,532000.0,Online
2024-Q3-00247,2024-08-10,FAN-PANA-45,C078,B12,1,1061000.0,190000.0,Online
2024-Q3-00248,2024-08-26,MW-SHARP-23,C055,B02,1,2466000.0,382000.0,Offline
2024-Q3-00249,2024-07-13,AC-1HP-CP,C006,B13,1,5631000.0,880000.0,Online
2024-Q3-00250,2024-07-01,VAC-PANA-16,C090,B15,1,2536000.0,355000.0,Offline
2024-Q3-00251,2024-07-11,FAN-ASIA-40,C076,B07,3,1823000.0,325000.0,Online
2024-Q3-00252,2024-09-27,WM-PANA-11,C091,B02,2,20856000.0,2565000.0,Offline
2024-Q3-00253,2024-09-21,AC-1HP-CS,C033,B04,1,8748000.0,1444000.0,Offline
2024-Q3-00254,2024-07-28,KTL-ELUX-17,C003,B12,3,2274000.0,370000.0,Offline
2024-Q3-00255,2024-08-21,AC-1HP-CS,C097,B09,1,8729000.0,1302000.0,Online
2024-Q3-00256,2024-07-21,MW-SHARP-23,C033,B06,1,2188000.0,380000.0,Offline
2024-Q3-00257,2024-08-28,MW-SHARP-23,C078,B08,1,2373000.0,393000.0,Offline
2024-Q3-00258,2024-08-15,AC-1HP-CP,C021,B17,1,5999000.0,1015000.0,Offline
2024-Q3-00259,2024-07-31,RC-TOSH-18,C075,B07,2,3385000.0,429000.0,Offline
2024-Q3-00260,2024-09-05,WH-ARIST-30,C081,B16,2,7260000.0,935000.0,Offline
2024-Q3-00261,2024-08-08,VAC-PANA-16,C039,B07,1,2431000.0,341000.0,Online
2024-Q3-00262,2024-08-18,AC-1HP-CP,C052,B05,1,6115000.0,926000.0,Offline
2024-Q3-00263,2024-09-01,FAN-PANA-45,C028,B19,2,2146000.0,322000.0,Online
2024-Q3-00264,2024-09-10,FAN-ASIA-40,C014,B02,2,1267000.0,159000.0,Offline
2024-Q3-00265,2024-08-01,AC-15HP-CS,C020,B15,1,11260000.0,1392000.0,Offline
2024-Q3-00266,2024-09-22,FAN-ASIA-40,C004,B17,2,1140000.0,173000.0,Online
2024-Q3-00267,2024-09-01,WM-PANA-11,C092,B06,2,23446000.0,3227000.0,Online
2024-Q3-00268,2024-08-15,RC-TOSH-18,C047,B19,2,3219000.0,577000.0,Offline
2024-Q3-00269,2024-09-07,WM-AQUA-9,C071,B13,1,7926000.0,1197000.0,Offline
2024-Q3-00270,2024-09-07,AC-1HP-CP,C057,B11,1,6005000.0,893000.0,Offline
2024-Q3-00271,2024-08-23,RC-SHARP-20,C100,B06,1,1988000.0,331000.0,Online
2024-Q3-00272,2024-07-01,MW-PANA-25,C096,B12,1,3059000.0,398000.0,Offline
2024-Q3-00273,2024-07-03,MW-PANA-25,C080,B16,2,6411000.0,967000.0,Offline
2024-Q3-00274,2024-07-15,RC-SHARP-20,C075,B08,2,3708000.0,617000.0,Online
2024-Q3-00275,2024-07-15,WH-ARIST-30,C099,B07,1,3329000.0,553000.0,Offline
2024-Q3-00276,2024-08-10,AIR-PURI-60,C091,B17,1,6672000.0,973000.0,Offline
2024-Q3-00277,2024-09-27,RC-SHARP-20,C097,B06,3,5663000.0,705000.0,Offline
2024-Q3-00278,2024-09-29,AC-1HP-CS,C079,B10,1,8767000.0,1447000.0,Offline
